id	location	breed	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
PFZ30E03	americas	Village Dog Peru-Puno	0.0192281	0.020856800000000002	-0.0160448	-0.0229953	0.0588529	-0.0822997	-0.0440754	-0.0209142	0.00432515	0.0769892	-0.0331735	-0.0287477	-0.0194673	0.0176518	-0.0430474	0.0342931	-0.0762234	0.0239226	-0.0973833	0.0609193
PFZ1E03	europe	Village Dog Portugal	0.0319149	0.00750971	-0.0141982	-0.0212539	0.0348277	-0.0136374	9.13693e-4	0.0117285	0.00618524	0.0091524	0.0141109	0.0126973	0.0223906	0.00690749	-0.00428154	0.0310405	0.0107028	-0.0259904	-0.0162594	-0.0159318
PFZ3H01	europe	Village Dog Portugal	0.0362101	0.00609747	-0.0129945	-0.0178453	0.0313185	0.0467465	0.00109189	0.0268673	0.0182664	0.0107338	-0.00198218	-0.0124998	0.00288801	0.00347066	9.3991e-4	-0.00294701	0.0147374	-0.0179707	0.00296156	5.70521e-4
PFZ3F03	europe	Village Dog Portugal	0.0351992	0.00805993	-0.00811456	-0.0115412	0.0248408	-0.040805	-0.00401395	0.0198754	0.00330722	0.0217195	0.00841587	0.0154868	0.00773334	0.0506196	0.0150898	0.0187335	0.0478227	-0.0289941	-0.046619	-0.0116577
PFZ3C04	europe	Village Dog Portugal	0.0335335	0.00878673	-0.00899664	-0.0109153	0.0223491	-0.0516332	-0.0137178	-0.0132249	0.00333855	0.0398246	0.014116	0.0175873	0.0047377	0.0228929	0.0247743	0.00499519	0.0323543	-0.038705	-0.0330711	0.00759163
PFZ3D04	europe	Village Dog Portugal	0.0317114	0.00853139	-0.0196055	-0.021489	0.0376438	-0.0349515	-0.00188453	5.02629e-4	-0.00825139	-0.0047299	0.00754136	-0.00329081	0.00393606	0.0184715	0.0156399	0.00671476	0.0111634	-0.0181233	5.52721e-4	-0.0166654
PFZ3F04	europe	Village Dog Portugal	0.0275748	0.0108519	-0.0110783	-0.00815934	0.0314436	-0.0521329	-0.00562416	-0.0262089	0.00659309	0.0350988	-0.0118942	0.00434676	0.0139165	0.0476734	-0.00215572	0.0329976	0.010918	0.00230519	-0.0365366	-0.00378377
PFZ3G04	europe	Village Dog Portugal	0.0336984	0.012353	-0.00726501	-0.0108744	0.0212854	-0.0320706	-0.008502	-0.00503138	4.31165e-4	0.0378611	-0.00340738	-0.0111043	-0.00477195	0.0367982	1.36905e-4	0.0211668	0.012402	-0.0154632	-0.043147	0.0165869
PFZ3H04	europe	Village Dog Portugal	0.0350296	0.0064489	-0.0192543	-0.00553221	0.0298413	-0.0422629	0.00149581	-0.00367732	0.00525615	0.0108022	0.00875447	0.00699517	-0.0028927	0.0113451	0.00360311	0.0176824	0.0010342	-0.0248813	-0.0178217	-0.0248121
PFZ3A12	europe	Village Dog Portugal	0.0344793	0.00879479	-0.0105424	-0.011494	0.0213981	-0.0303057	0.00617284	0.00984858	0.00516854	0.0356142	-0.0131896	0.0100523	0.0252743	0.0352056	0.00882596	0.00873105	0.0227357	-0.0106177	-0.0315138	-0.021142
PFZ3A07	americas	Village Dog Puerto Rico	0.0304253	0.0156939	0.00305616	0.0173979	-0.0200294	-0.0185142	0.0199401	-0.021462	-0.00452506	-0.00823866	-0.0157317	-0.0066829	0.00658054	0.00341631	0.0100919	0.00909488	-0.021536	-0.0424443	0.0092021	-0.0172548
PFZ3B07	americas	Village Dog Puerto Rico	0.0198541	0.020757	0.00178186	-0.00830701	0.0144611	-0.00361913	-0.0096958	0.0011656	0.00404594	0.0261059	-0.0125983	-0.0216791	-0.00704976	0.0031966	-0.0217348	-0.0151043	0.00972443	-0.0124361	-0.0184686	0.0385523
PFZ3C07	americas	Village Dog Puerto Rico	0.0281898	0.0139332	-0.00749852	-0.0131346	0.0188489	-0.0237815	-0.00959299	3.02876e-4	-0.00144592	0.0263848	-0.00475913	-0.00351759	0.00688541	0.0182631	0.00159339	0.001411	0.0216648	0.0142362	-0.0237837	-0.0103679
PFZ3D07	americas	Village Dog Puerto Rico	0.0366242	0.0145968	-0.00441316	0.00712279	-0.00312017	-0.0417687	-0.0028145	-0.0301009	0.00990204	0.0190226	0.00766013	0.0109929	0.00179236	0.0347925	0.00664064	-1.66815e-4	0.0298243	-0.0312308	-0.00410087	8.29101e-4
PFZ3D12	americas	Village Dog Puerto Rico	0.0346314	0.0137025	-0.00422034	0.0153413	-0.0139358	-0.0135081	-0.00102087	-0.0267576	0.00843442	-0.00161227	0.020382	0.0213884	-0.00726492	0.0344206	0.012148	0.00463794	0.0149802	-0.0404136	0.00237614	-0.0142585
PFZ3G12	americas	Village Dog Puerto Rico	0.0374678	0.0125052	3.25494e-4	0.0136531	-0.0170354	0.00917222	0.00421678	-0.0259694	-0.0241003	-0.007808	-0.0254176	-0.0151406	-0.00722017	0.00761709	-0.00437657	-0.0099535	-0.00803657	-0.0335891	0.00309113	0.0114228
P2	americas	Village Dog Puerto Rico	0.0239468	0.0185914	-0.00346314	-0.0181446	0.00951908	0.0042358	-0.0124145	0.0109481	0.0109378	0.0053924	0.00531615	0.00424062	0.0161529	0.00212366	0.0152053	-0.00727163	0.0439888	-0.0102972	-0.0123813	-0.00620313
PR5	americas	Village Dog Puerto Rico	0.0207981	0.0154237	-0.00619938	-0.0200012	0.00754061	-0.0052791	4.55771e-4	0.00229303	0.0109941	0.0218081	0.00460137	-0.00990068	0.00253947	-9.3761e-5	0.0020373	7.02676e-4	0.0105437	-0.0133902	-0.0229928	0.027477
PR6	americas	Village Dog Puerto Rico	0.0301192	0.0126969	-0.00728596	-0.013088	0.0156046	-0.0512114	-0.0137344	-0.0112803	0.0121759	0.0311616	-0.00772793	0.00204083	-0.00614588	0.0278599	0.00298043	0.0199	-4.26562e-4	-0.0181836	-0.0445354	-0.0202664
PFZ1B04	middle_east	Village Dog Qatar	-0.0090944	-0.023254	-0.0350156	-0.0294439	0.0212819	0.0531038	0.0359522	0.00665993	-0.00930205	0.0164086	0.0142017	0.00538756	0.00661662	-0.00595395	0.0462511	3.63198e-4	3.52704e-4	-0.0207141	0.0432919	0.0354939
PFZ2E02	middle_east	Village Dog Qatar	-0.00788842	-0.0162448	-0.0419168	-0.0264601	0.0292124	0.0474241	0.0485461	-0.00630534	-0.0127673	0.0155966	0.0237667	-0.0102677	0.00869211	-0.00997401	0.0478027	0.0299897	-0.0127151	-0.00822374	0.0291308	0.00157517
QA4	middle_east	Village Dog Qatar	-0.00709338	-0.0199443	-0.0432543	-0.02621	0.0274773	0.0486095	0.0592177	0.00604759	-0.0200263	-1.65214e-4	0.0177193	0.00456048	0.0145982	-0.0110137	0.049698	0.0311697	-0.0115068	-0.0284193	0.0246888	0.00380059
QA12	middle_east	Village Dog Qatar	0.0201893	0.00284217	-0.0170802	0.0463333	-0.0412274	-0.0157458	0.0560259	-0.100408	-0.0276588	-0.021624	-0.0218956	0.0318375	0.00484229	0.00528677	0.0454248	5.36165e-4	0.0111704	-0.0500794	0.0817409	0.0424991
QA18	middle_east	Village Dog Qatar	-0.00521894	-0.02048	-0.0414932	-0.0298971	0.0307398	0.0623868	0.0450525	0.0104134	-0.00887321	0.0110647	0.0115055	0.00461306	0.0282493	-0.017665	0.0606639	0.0285772	-0.0128237	-0.0116194	0.0147899	-0.023107
QA25	middle_east	Village Dog Qatar	-0.0228974	-0.0303139	-0.0590118	-0.0306324	0.034787	0.00681845	0.0951771	-0.0318301	-0.042552	9.60613e-4	0.0255835	0.0304033	0.0216419	-0.0152943	0.109547	0.0571054	-0.00411876	-0.0106719	0.0479604	-0.00537318
QA35	middle_east	Village Dog Qatar	-0.00701071	-0.021371	-0.0414813	-0.0216246	0.0266837	0.028662	0.0574441	0.00173902	-0.0236803	-0.00464685	0.00346961	0.014025	0.00982418	-0.0101933	0.0507946	0.019221	-0.00020147900000000001	-0.00439523	0.0226409	-0.0129265
QA6	middle_east	Village Dog Qatar	-0.0244325	-0.0254193	-0.0605785	-0.0308599	0.0399822	0.00160654	0.104902	-0.0330934	-0.0432212	0.00197119	0.029052	0.0377697	0.00862165	-0.0038344300000000002	0.0938026	0.0683519	0.00316363	-0.017378	0.0442257	-0.0190132
QA32	middle_east	Village Dog Qatar	-0.0216809	-0.0269207	-0.0577855	-0.0353042	0.0325964	-0.00703466	0.103846	-0.029518	-0.0368464	0.00837662	0.0355126	0.032666	0.024607	-0.0144081	0.102667	0.0595519	0.00404406	-0.0146908	0.0404701	-0.0086624
SI17	islands	Village Dog Solomon Islands-Central	0.00943445	0.0378899	0.0251534	0.0583656	-0.0157991	-0.0396942	0.00817943	-0.0432467	0.0485788	0.0209577	0.116095	0.0441564	0.0529978	-0.028058	0.019259	-0.0890602	-0.0307025	0.0337557	-0.0130155	0.0165672
SI20	islands	Village Dog Solomon Islands-Central	0.0142054	0.0327779	0.0236108	0.0565263	-0.0211616	-0.0148384	0.0108486	-0.0652893	0.0965804	0.018244	0.162611	0.0766653	0.104612	-0.0661372	0.0817041	-0.159688	-0.100498	0.123452	4.57089e-4	-0.0642915
SI21	islands	Village Dog Solomon Islands-Central	0.0136072	0.0315154	0.0234921	0.0551392	-0.0174836	-0.0160041	0.0126813	-0.0602721	0.0913546	0.0178816	0.168996	0.0741676	0.108989	-0.0677292	0.081478	-0.150779	-0.0920263	0.127249	0.00236167	-0.0515788
SI23	islands	Village Dog Solomon Islands-Central	0.0141173	0.0319817	0.0218477	0.0602691	-0.0206937	-0.0323646	0.00492714	-0.0467877	0.0574528	0.0147301	0.109241	0.0466313	0.0597032	-0.026383	0.0366226	-0.101811	-0.0336025	0.0370988	0.00814912	0.00595909
SI02	islands	Village Dog Solomon Islands-Guadalcanal	0.012787	0.0354951	0.0364379	0.106806	-0.0678086	-0.0346102	0.0249428	-0.174239	0.0324803	-0.0229139	0.119381	0.101597	-0.00888441	-0.00134737	0.0266737	-0.139817	-0.0802826	-0.0502071	0.116852	0.10568
SI05	islands	Village Dog Solomon Islands-Guadalcanal	0.00857302	0.0379533	0.0176502	0.0427658	-0.00476403	-0.0270595	0.0030492	-0.0408174	0.0498445	0.0160119	0.114439	0.0716789	0.0464671	-0.016189	0.0271344	-0.0959242	-0.0513487	0.00195303	0.00305059	0.030975
SI08	islands	Village Dog Solomon Islands-Guadalcanal	0.00711897	0.0407894	0.0289411	0.06388	-0.0150628	-0.0294461	0.0133829	-0.0517149	0.0643323	0.0119212	0.133002	0.0719183	0.0575997	-0.0233883	0.0197231	-0.103449	-0.0450666	0.0268079	0.00360286	0.0115095
SI11	islands	Village Dog Solomon Islands-Makira	0.0121656	0.0334492	0.0157203	0.0553957	-0.0156822	-0.0274794	0.00771179	-0.0416225	0.0586912	-0.00927486	0.0934006	0.0427912	0.0436703	-0.0134979	0.034855	-0.0677349	-0.0110039	0.0652173	-0.00921614	0.0025363
SI13	islands	Village Dog Solomon Islands-Makira	0.00707031	0.0378448	0.0260769	0.0560282	-0.010468	-0.0127567	-0.00338133	-0.0577557	0.0684201	-0.00182872	0.125761	0.0487834	0.0557462	-0.035822	0.0268983	-0.0724542	-0.0593088	0.0659879	-0.0279733	0.00970725
SI14	islands	Village Dog Solomon Islands-Makira	0.00367401	0.0400316	0.0291441	0.0502382	-0.0121545	-0.0233985	0.00986964	-0.0524552	0.0658601	9.38702e-4	0.13197	0.0734255	0.0591558	-0.0140594	0.0302356	-0.0983844	-0.037201	0.0407081	0.0117534	0.025072
SI15	islands	Village Dog Solomon Islands-Makira	0.00768846	0.039825	0.0233656	0.0529056	-0.0091308	-0.0247154	0.00573563	-0.0325297	0.0773568	0.015457	0.134103	0.0570439	0.0573932	-0.0475511	0.023247	-0.0932551	-0.0501239	0.0592075	-0.019082	0.019582
SI27	islands	Village Dog Solomon Islands-Western 	0.00578575	0.0389513	0.0249631	0.0479686	-0.019642	-0.027925	0.00153785	-0.0270614	0.0623237	0.0134534	0.131558	0.0651614	0.0533371	-0.0168352	0.0440623	-0.100265	-0.033379	0.0412007	-0.0150714	-0.00334281
SI28	islands	Village Dog Solomon Islands-Western 	0.0309275	0.0208364	0.00352695	0.0148708	-0.0186717	5.53184e-4	-0.0058451	-0.0386602	0.034369	0.0162119	0.0361183	0.0108142	0.0809302	0.0546166	0.0428995	-0.0442722	0.184565	0.14002	0.0113761	-0.0120671
SI29	islands	Village Dog Solomon Islands-Western 	-0.00296026	0.0450759	0.0283591	0.0540037	-0.0117387	-0.00663909	0.00650533	-0.0440725	0.0543904	-0.00109818	0.115168	0.053063	0.0412129	-0.0132633	0.0108533	-0.0816825	-0.0536805	0.0484301	-0.0218243	0.0305071
SI31	islands	Village Dog Solomon Islands-Western 	0.0143542	0.0338292	0.0172329	0.0558496	-0.00799165	0.00634184	0.0100607	-0.0146086	0.0570294	0.0140111	0.098555	0.0362011	0.0547668	-0.0498062	0.00341548	-0.0492786	-0.053554	0.0250916	0.00490882	0.0132995
PFZ2C11	africa	Village Dog Sudan	-0.0332778	-0.0833145	0.0283145	-0.0111157	0.00780342	0.0176426	0.0263491	-0.00335482	0.027253	-0.00929967	0.00549186	-0.0418934	0.00781861	-0.0179852	-0.0233751	-0.0201473	-0.0232281	-0.00690245	-0.0454562	-0.0497387
TU46	europe	Village Dog Turkey-Giresun	-0.00382028	-0.0128067	-0.0383917	-0.0201973	0.0255133	-0.0112314	0.0543583	-0.0198024	-0.0200991	0.0119195	0.0139693	0.0226094	0.017927	0.0054341	0.0434207	0.0327298	-0.0100117	-0.0241254	0.00779701	-0.0018410500000000001
TU47	europe	Village Dog Turkey-Giresun	0.00384337	-0.010201	-0.0370071	-0.0233703	0.0357468	0.0138163	0.0425415	-0.00418387	-0.0210632	1.23528e-4	0.014887	0.0102093	0.0289643	-0.00514915	0.0363195	0.056754	-0.019485	-0.00249803	-0.019991	9.46016e-5
TU48	europe	Village Dog Turkey-Giresun	0.0181446	-0.00326067	-0.0261428	-0.0254515	0.0327918	0.0126936	0.0202022	0.00531106	-0.00369121	0.023462	0.0241071	0.0120957	0.0138912	-0.0057489	0.0130376	0.0180094	-0.00358222	-0.0168771	0.00369772	-9.07463e-4
8268	europe	Village Dog Turkey-Istanbul	0.0123842	-0.00634898	-0.0344215	-0.0364186	0.0335942	0.0368233	0.0339442	-5.17374e-4	-5.76381e-4	0.0111946	0.012301	0.0106904	0.0257942	-0.0125134	0.0386552	0.0408789	0.00725468	-0.0243481	-0.00622304	-0.00953611
TU35	europe	Village Dog Turkey-Istanbul	0.00675717	-0.00879778	-0.0327066	-0.0235797	0.0287856	0.00240448	0.0376612	-0.0117268	-0.00938419	0.0204369	0.00512735	0.00600637	0.0100574	-0.00954918	0.0183483	0.0344874	0.00875752	-0.00147073	-0.0112778	-0.00120584
TU36	europe	Village Dog Turkey-Istanbul	0.0271261	0.00429902	-0.0148617	-0.00270522	0.00167552	-0.00863627	0.021041	0.00887481	0.0186448	0.00792299	0.0212684	0.0246621	0.0392815	0.00381016	0.0131503	0.0297627	0.0386322	-0.0787202	-0.0124035	8.26302e-4
TU37	europe	Village Dog Turkey-Istanbul	0.0533978	0.012656	-0.00276228	-0.0348161	0.024445	0.320314	-0.0401748	0.106757	0.0425866	0.0191717	0.0157243	-0.0446896	0.0606585	-0.0740212	-0.0128987	-0.02195	-0.0636113	-0.0370389	0.0452003	0.0184266
TU38	europe	Village Dog Turkey-Istanbul	-0.0188524	0.0197787	-0.0128789	-0.0956779	-0.0527836	-0.0110242	0.0082946	-0.00240842	0.00175238	0.0048341	0.00530564	-0.00365323	0.0142502	-0.00839259	0.0224586	0.0149278	-0.00491763	-0.00159316	0.0232695	-0.00119063
TU23	europe	Village Dog Turkey-Istanbul	0.0363886	0.00755506	-0.0148235	-0.0203053	0.0342663	-0.0452041	-0.00384123	-0.00311767	0.00219492	0.0265068	0.0117356	0.00858801	0.0190148	0.0379233	0.020436	0.00689413	0.0528289	-0.0161104	-0.0445556	-0.0330829
TU29	europe	Village Dog Turkey-Istanbul	0.0135197	-0.00888666	-0.0295635	-0.0211361	0.0268405	0.0235762	0.024112	-0.00953793	0.00221826	0.00884422	0.015692	0.00872888	0.0373547	0.00659705	0.0281797	0.00996523	0.00457016	-0.0154706	0.00784851	0.00100815
TU7	europe	Village Dog Turkey-Istanbul	0.00754386	-0.00747672	-0.0350577	-0.027554	0.0343054	0.0414791	0.0439729	0.00910416	-0.00326557	0.00978865	0.0118866	-0.0013211	0.0207324	-0.0158985	0.0194872	0.0149884	0.018608	-0.00254366	0.00114597	0.0105393
TU15	europe	Village Dog Turkey-Istanbul	0.0151956	-0.00314583	-0.0228087	-0.0174778	0.0186941	0.00264477	0.0290867	0.00917847	-0.0076171	0.0144657	0.0114715	0.00494964	0.0116641	0.0025876	0.0357923	0.0194011	-0.00128274	-0.0303182	-0.0335512	-0.0259047
TU17	europe	Village Dog Turkey-Istanbul	-0.00709109	-0.0174313	-0.043633	-0.0268914	0.0308575	-0.0103276	0.0651544	-0.0201857	-0.025445	-0.00474753	0.0144236	0.0227873	0.0118897	0.00299045	0.0583039	0.0310123	-8.53102e-4	0.00226089	-0.00290728	-0.0136463
PFZ3A09	africa	Village Dog Uganda	-0.00262617	-0.0514359	0.030802	-0.00284676	-0.00714603	0.0701698	-0.00987624	0.0188349	0.0253868	0.00191161	-0.00554529	-0.0385955	0.00726094	-0.0324367	-0.0317995	0.00105992	-0.026484	-0.0228409	-0.0314029	-0.0394859
PFZ3C09	africa	Village Dog Uganda	-0.0128897	-0.0690279	0.0404354	-5.37782e-4	-0.00908456	0.03579	-0.00669846	0.00999664	0.011026	-0.00104216	-0.00200395	-0.0331835	0.0244105	-0.0247942	-0.0128034	-0.00828572	0.00189767	-0.0124027	-0.02358	-0.0634466
PFZ3D09	africa	Village Dog Uganda	0.00619049	-0.044556	0.0305559	-8.8369e-4	-0.0149415	0.0733532	-0.0130983	0.039509	0.0181067	0.00911754	8.64669e-5	-0.0473762	0.0249645	-0.0305652	-0.02819	-0.0371807	-0.0115505	-0.0293614	-0.00870457	-0.0319842
PFZ3E09	africa	Village Dog Uganda	-8.36537e-4	-0.0498676	0.0325857	8.39081e-4	-0.00676789	0.0636004	-0.00251224	0.035016	0.0091696	-0.0159819	-0.00757828	-0.00796354	0.00315449	-0.0289925	-0.0275215	-0.0290134	-0.0313788	-0.0388421	0.00667867	-0.0410548
PFZ3F09	africa	Village Dog Uganda	5.16672e-5	-0.0499231	0.0297578	-0.00575364	-0.00954387	0.0546354	-0.013102	0.0106667	0.0187412	0.00456394	-0.00394045	-0.0243438	0.00955239	-0.0307663	-0.0147041	-0.0306368	-0.00158078	-0.00647502	-0.0152931	-0.042157
PFZ3G09	africa	Village Dog Uganda	-0.0184504	-0.0767423	0.0452688	0.0070136	-0.00711015	0.0461833	-0.00768354	0.013826	0.023602	-0.0164867	-0.00860062	-0.0227056	0.00984518	-0.0271773	-0.0157906	-0.0129102	-0.0368086	-0.0123639	-0.0321589	-0.016687
PFZ3H09	africa	Village Dog Uganda	0.00605444	-0.0419819	0.0291294	0.00123245	-0.0124455	0.0709595	-0.00768002	0.0225777	0.00483867	-0.00512443	0.00596295	-0.0504064	0.0127236	-0.0380004	-0.0105184	-0.00763987	-0.00938756	-0.00120777	-0.0404388	-0.0199535
PFZ3A10	africa	Village Dog Uganda	0.0101907	-0.0363871	0.027286	-0.00257378	-0.0101388	0.0704418	-0.00978947	0.0369515	0.0114615	0.00655087	0.00223131	-0.0546728	0.0453397	-0.036792	-0.030387	-0.043751	-0.0258249	-0.0230665	0.0105553	-0.0289273
PFZ3B10	africa	Village Dog Uganda	0.0139692	-0.035507	0.0305525	0.0123977	-0.0107403	0.0457399	-0.00799319	-0.00506336	-0.00846325	-2.18857e-4	-0.0148134	-0.0368629	0.0127206	-0.0353964	-0.0160656	-0.0181697	-0.0228132	-0.014113	0.00185975	-0.0241748
PFZ3C10	africa	Village Dog Uganda	-0.0225926	-0.0784841	0.0493336	0.00243524	-0.00753619	0.0254287	0.00293792	0.00519036	-0.00244693	0.00824166	-0.00876044	-0.0437017	0.0196937	-0.0269599	-0.0375203	-0.0234169	-0.021087	-0.00936072	-0.0206705	-0.0524327
PFZ3D10	africa	Village Dog Uganda	-0.0238888	-0.0828982	0.048094	-0.00410948	-0.00749542	0.0306589	0.00209993	0.0152933	0.00970474	-0.00250228	0.0076922	-0.0400162	0.00955026	-0.0176395	-0.0334203	-0.030963	-0.0254954	0.00557452	-0.0278469	-0.0406743
PFZ14C07	africa	Village Dog Uganda	-0.00367406	-0.0497923	0.0315252	0.00259756	-0.00797121	0.0304425	-0.0171694	0.00911288	0.0109699	0.0043802	0.00137316	-0.0288508	0.0063853	-0.0127043	-0.01707	-0.0256062	-0.00499597	-0.00819312	-0.0186154	-0.0331292
PFZ1B01	artic	Village Dog US-Alaska	-0.0178695	0.0397833	-0.00276049	-0.179612	-0.188223	-0.0319778	-0.0134499	-0.00450441	0.0474152	-9.46184e-4	0.0239435	0.00708533	-0.0337343	-0.0155588	0.0146035	0.0389867	-0.00836678	-0.063575	-0.0707754	-0.34828
PFZ1G06	artic	Village Dog US-Alaska	-0.0335951	0.0496213	0.00615575	-0.235858	-0.24010600000000001	-0.0391857	-0.0290362	0.00260967	0.0570314	-0.0166736	0.0445541	-0.0536995	-0.0283933	0.00104753	-0.0199392	-0.0151944	-0.00583479	0.0251948	0.0437774	0.189374
PFZ1H07	artic	Village Dog US-Alaska	-0.0271411	0.0486394	0.00660276	-0.199831	-0.217932	-0.0360867	-0.0206789	-0.00163538	0.0426409	-0.0222209	0.0238196	-0.0488422	-0.0240617	0.00618424	-0.0134782	-0.0310996	0.0212624	0.0122332	0.0389504	0.130564
PFZ1A08	artic	Village Dog US-Alaska	-0.0121352	0.0361631	-0.00168636	-0.134646	-0.125599	-0.0133983	-0.0147963	0.00160424	0.0302001	0.0132507	0.0151828	-0.00215153	-0.00962017	-0.0181769	-0.00485491	0.00197439	0.00481785	0.0132747	-0.0169492	-0.0309989
PFZ1D08	artic	Village Dog US-Alaska	-0.0333328	0.0478454	9.58961e-4	-0.225176	-0.215431	-0.044702	-0.0233012	0.00580032	0.0499843	-0.0116296	0.0517589	-0.0151099	-0.0257256	-0.0145052	-0.0103327	-0.00137812	-0.00789238	9.50017e-4	0.0218857	0.00255006
PFZ1A09	artic	Village Dog US-Alaska	-0.0252117	0.0435432	9.31467e-5	-0.183135	-0.18638	-0.0316632	-0.0221731	-4.15428e-5	0.0423425	-7.13515e-4	0.0181058	-0.0012352	-0.0253557	-0.0157486	0.0101963	0.0383427	-0.0133263	-0.0633167	-0.0709055	-0.32602
PFZ2E05	artic	Village Dog US-Alaska	-0.0333737	0.0466494	0.00384084	-0.196553	-0.199055	-0.0336595	-0.0153226	-4.22096e-5	0.0362036	-0.0088115	0.029584	-0.00672446	-0.0169611	-0.0023299	-0.00445372	-0.00544854	-0.0101195	0.00299031	0.0331519	0.0041259
PFZ2B08	artic	Village Dog US-Alaska	-0.0199871	0.0441012	0.00118215	-0.14896	-0.137547	-0.00962629	-0.0167639	0.0191427	0.0186117	9.29449e-4	0.0176252	-0.0120169	-0.00446647	-9.50828e-4	0.011222	-0.0148364	-0.0167098	-0.00553157	0.0247835	0.0184162
8277	artic	Village Dog US-Alaska	-0.0310224	0.0493364	0.00566488	-0.17739	-0.172313	-0.0274754	-0.0189038	0.00257866	0.0336037	-0.00185554	0.0201386	-0.0287956	-0.00767357	-0.0187768	0.00918214	0.00637721	-0.0164409	0.00397157	-0.0118479	1.82607e-5
8278	artic	Village Dog US-Alaska	-0.0330891	0.0504829	0.00600504	-0.248085	-0.256367	-0.0477095	-0.0265074	0.00503663	0.0549965	-0.0235682	0.0461969	-0.0482129	-0.0340912	0.00875006	-0.0212671	-0.0190178	0.00275761	0.016243	0.055445	0.181826
8279	artic	Village Dog US-Alaska	-0.0347049	0.0480562	7.15773e-5	-0.20091	-0.193364	-0.0432671	-0.0191715	0.00595997	0.0459865	-0.00982383	0.0311589	-0.0082438	-0.0283923	0.00101017	-0.0216103	0.0137389	-0.00120329	-0.0113821	0.00439242	-0.0123904
PFZ1G04	east_asia	Village Dog Vietnam-Cao Bang	-0.117206	0.0978785	0.058157	-2.5859e-4	0.0331094	0.00604009	0.00300857	-8.81349e-4	-0.0368027	-0.00388775	-0.0465986	0.0273149	0.0140939	-0.0080378	-0.0521997	-0.0455003	0.0278865	-0.0140823	0.00114804	-0.0244175
PFZ2H03	east_asia	Village Dog Vietnam-Cao Bang	-0.118937	0.0953412	0.0509107	-0.00126269	0.0296513	0.0103386	0.00995924	-0.00428158	-0.0402657	-0.0060714	-0.0516367	0.0266988	0.00783128	-0.00979273	-0.0614056	-0.0459248	0.0166327	-0.00917985	0.00544619	-0.00857803
VN27	east_asia	Village Dog Vietnam-Cao Bang	-0.118893	0.0959031	0.0568266	-0.00360332	0.031854	0.00959607	0.00877038	0.00125299	-0.0336751	-0.00199954	-0.0440639	0.0270289	0.00851048	-0.00139385	-0.0582935	-0.0375006	0.0186804	-0.0029785	-0.00655535	-0.0146733
VN32	east_asia	Village Dog Vietnam-Cao Bang	-0.120088	0.0999436	0.05975	-0.00209732	0.0332522	0.0136529	0.00467784	0.00497831	-0.0416664	-0.00685361	-0.0516263	0.0213033	0.0062245	0.00589842	-0.0462313	-0.0559263	0.0235815	-0.00794653	0.00213654	-0.00924592
VN35	east_asia	Village Dog Vietnam-Cao Bang	-0.118452	0.0993939	0.0592209	-0.00454813	0.0259261	0.00623223	2.55229e-4	0.00495037	-0.0328141	-0.00126998	-0.0491337	0.0257237	0.0103683	-0.00324912	-0.0454261	-0.0458996	0.018349	-0.00868906	0.0035413	-0.014763
VN33	east_asia	Village Dog Vietnam-Cao Bang	-0.11551	0.0957975	0.0544982	-0.00314903	0.024798	0.00889741	0.00403121	-0.00365043	-0.0440905	-0.00597329	-0.0540275	0.0315836	0.00973132	-0.00234473	-0.0586932	-0.0464091	0.0195041	-0.0125027	0.00430865	-0.00630342
PFZ1C06	east_asia	Village Dog Vietnam-Ha Giang	-0.11558	0.0911078	0.0477964	-0.0091392	0.0289515	0.010954	0.0151571	-0.00516638	-0.0403763	-8.30534e-4	-0.0501956	0.0192062	0.011417	-0.00449705	-0.04928	-0.041327	0.0156767	-0.00881257	0.0012418	-0.00319556
PFZ5H08	east_asia	Village Dog Vietnam-Ha Giang	-0.113266	0.0921705	0.0503686	-0.0124639	0.0291232	0.00929666	0.0183245	-0.00626414	-0.034187	-0.00701323	-0.0468999	0.0291414	0.00582975	0.0102966	-0.0399533	-0.0295279	0.022632	-0.0135582	-1.57378e-5	-0.0071323
VN44	east_asia	Village Dog Vietnam-Ha Giang	-0.113209	0.0909474	0.0478974	-0.019415	0.0266831	0.0134071	0.0107103	-0.00713021	-0.0459141	0.00385857	-0.0502761	0.0350703	0.0100609	0.00100678	-0.0472384	-0.0304248	0.0254559	-0.0122978	0.0062345	-0.0127716
VN51	east_asia	Village Dog Vietnam-Ha Giang	-0.115413	0.0907465	0.0519607	-0.0121971	0.0314215	0.0125345	0.0164412	-0.00419841	-0.0496695	-0.00520465	-0.0500997	0.0282721	0.0113485	-0.00476506	-0.0514851	-0.0336554	0.0208341	-0.00742332	-0.010112	-0.0101702
VN50	east_asia	Village Dog Vietnam-Ha Giang	-0.113192	0.0918705	0.0499638	-0.00954663	0.0282131	0.00927393	0.00945446	6.7057e-4	-0.0432652	-0.0012451	-0.0485537	0.0204013	0.0108469	4.45014e-4	-0.047315	-0.035872	0.0166856	-0.0167646	-0.00608466	-0.0104386
